202,自己,自分,zìjǐ,他签上了自己的名字。,Tā qiānshangle zìjǐ de míngzi.,彼は自分の名前をサインした。,動詞述語文
203,别的,ほかの（もの）・別の（もの）,biéde,她比别的女孩漂亮多。,Tā bǐ biéde nǚhái piàoliang duō.,彼女はほかの女の子たちよりずっときれいだ。,比較文
204,兴趣,興味,xìngqù・xìngqu,我从小就对中国感兴趣。,Wǒ cóng xiǎo jiù duì Zhōngguó gǎn xìngqù．,私は子供の頃から中国に興味がありました。,介詞“对”
205,点儿,少し,diǎnr,多吃一点儿吧。,Duō chī yìdiǎnr ba．,もう少し食べてください。,語気助詞の“吧”
206,杯,～杯（杯、コップなどの器で液体を数える）,bēi,我敬你一杯！,Wǒ jìng nǐ yì bēi.,あなたに敬意を表して一杯！,動詞述語文
207,本,～冊（本や雑誌を数える）,běn,这本书是我的。,Zhè běn shū shì wǒ de.,この本は私のです。,“是”構文
208,遍,～回（動作の初めから終わりまでのすべてを単位として数える）,biàn,请你再说一遍。,Qǐng nǐ zài shuō yí biàn.,もう一度おっしゃってください。,使役文と兼語文
209,次,～回（動作を数える）,cì,我去过中国一次。,Wǒ qùguo Zhōngguó yí cì.,私は中国に一度行ったことがある。,経験の“过”
210,件,～着（上着などを数える）,jiàn,这件衣服很好看。,Zhè jiàn yīfu hěn hǎokàn.,この服はとてもきれいだ。,形容詞述語文
211,辆,～台（車を数える）,liàng,那辆宝马的车主是谁？,Nà liàng Bǎomǎ de chēzhǔ shì shéi?,あのBMWの持ち主は誰？,“是”構文と疑問詞疑問文
212,片,～かけら（薄くて平たく小さいものを数える）,piàn,请给我一片面包。,Qǐng gěi wǒ yí piàn miànbāo.,どうか私にパンを一切れください。,使役文と介詞“给”
213,张,～枚（平たいものを数える）,zhāng,我需要一百张白纸。,Wǒ xūyào yìbǎi zhāng báizhǐ.,私は白い紙が百枚必要です。,動詞述語文
214,封,～通（手紙を数える）,fēng,他给母亲写了一封信。,Tā gěi mǔqin xiěle yì fēng xìn.,彼は母に手紙を一通書いた。,介詞“给”
215,瓶,～本（ビンに入ったものを数える）,píng,他用牙咬开一瓶啤酒。,Tā yòng yá yǎokāi yì píng píjiǔ.,彼は歯でビール瓶のふたを開けた。,連動文
216,双,～対（対になったものを数える）,shuāng,他穿的两只袜子不是一双。,Tā chuān de liǎng zhī wàzi bú shì yì shuāng.,彼のはいているくつしたは一足のものではない。,“是”構文と量詞
217,条,～本（細長いものを数える）,tiáo,他送给她一条纯金的项链。,Tā sònggěi tā yì tiáo chúnjīn de xiàngliàn.,彼は彼女に純金のネックレスをプレゼントした。,二重目的語の文
218,位,～名（敬意を持って人を数える）,wèi,你们几位？,Nǐmen jǐ wèi?,何名様ですか？,疑問詞疑問文
219,只,～（動物・ものを数える）,zhī,院子里飞来了一只蝴蝶。,Yuànzi li fēilaile yì zhī húdié.,中庭に蝶々が一匹飛んできた。,存現文
220,躺,横たわる,tǎng,我正在躺着看电视呢。,Wǒ zhèngzài tǎngzhe kàn diànshì ne．,私はちょうど横になってテレビを見ている。,進行形
221,爬,登る,pá,我也想去爬山。,Wǒ yě xiǎng qù páshān．,私も山登りに行きたい。,副詞“也”と助動詞“想”
222,提,手にさげる,tí,她常常提着书包。,Tā chángcháng tízhe shūbāo．,彼女はいつもカバンをさげている。,持続の“着”
223,拿,（手などで）つかむ・持つ,ná,请把相机拿过来。,Qǐng bǎ xiàngjī náguolai．,どうかカメラを持ってきてください。,“把”構文
224,带,携帯する,dài,别忘了带雨伞。,Bié wàngle dài yǔsǎn．,傘を持ってくるのを忘れないで。,命令
225,接,受け取る・つなぐ・出迎える,jiē,我去车站接弟弟。,Wǒ qù chēzhàn jiē dìdi．,私は駅に弟を迎えに行く。,連動文
226,递,手渡す,dì,请把钥匙递给我。,Qǐng bǎ yàoshi dìgěi wǒ．,どうか鍵を私に渡してください。,“把”構文
227,发,発送する,fā,我不给你发伊妹儿。,Wǒ bù gěi nǐ fā yīmèir．,あなたにEメールは送りません。,介詞“给”
228,找,さがす,zhǎo,我姐姐还没找到工作。,Wǒ jiějie hái méi zhǎodào gōngzuò．,姉はまだ仕事が見つかりません。,否定の“不”と未然の“没”
229,出现,現れる,chūxiàn,八点钟时他终于出现了。,Bā diǎnzhōng shí tā zhōngyú chūxiànle．,８時に彼はやっと現れた。,完了の“了”
230,逛,ぶらつく,guàng,下午她逛商店。,Xiàwǔ tā guàng shāngdiàn．,午後彼女は商店をぶらつく。,動詞述語文
231,包,包む,bāo,你把东西包起来吧。,Nǐ bǎ dōngxi bāoqilai ba．,品物を包んでください。,“把”構文
232,推,押す,tuī,这扇门推不开。,Zhè shàn mén tuībukāi．,このドアは押しても開かない。,可能補語
233,放,置く・放す,fàng,大行李放在这儿。,Dàxíngli fàngzài zhèr．,スーツケースはここに置きます。,結果補語
234,搬,運ぶ・引っ越す,bān,你把桌子搬过来。,Nǐ bǎ zhōzi bānguolai．,椅子を運んできて。,“把”構文
235,送,届ける・贈る・見送る,sóng,老师送我两本书。,Lǎoshī sòng wǒ liǎng běn shū．,先生は私に本を二冊下さった。,二重目的語の文
236,偷,盗む,tōu,钱包被偷走了。,Qiánbāo bèi tōuzǒule 。,財布を盗まれてしまった。,受け身文
237,洗,洗う,xǐ,我天天洗衣服。,Wǒ tiāntiān xǐ yīfu．,私は毎日洗濯をします。,動詞述語文
238,办,手続きする,bàn,先去那儿办订房手续吧。,Xiān qù nàr bàn dìngfáng shǒuxù ba.,まずあそこに行ってチェックインの手続きをしましょう。,連動文と語気助詞の“吧”
239,见,会う,jiàn,好久没见！,Hǎo jiǔ méi jiaàn!,お久しぶりです！,
240,见面,顔を合わせる,jiànmiàn,我明天在公园跟他见面。,Wǒ míngtiān zài gōngyuán gēn tā jiànmiàn.,私は明日公園で彼に会う。,介詞“在”
241,等,待つ,děng,他们都在家等着你。,Tāmen dōu zài jiā děngzhe nǐ．,彼らは皆家であなたを待っている。,介詞“在”
242,祝,祈る,zhù,祝你生日快乐。,Zhù nǐ shēngrì kuàilè 。,お誕生日おめでとう！,
243,欢迎,歓迎する,huānyíng,欢迎再来！,Huānyíng zài lái ！,また来てくださいね。,副詞“再”
244,商量,相談する,shāngliang,这件事我得跟大家商量一下。,Zhè jiàn shì wǒ děi gēn dàjiā shàngliang yí xià.,このことは皆に相談しなければ。,介詞“跟”
245,感谢,感謝する,gǎnxiè,让我代表我们全体感谢你。,Ràng wǒ dàibiǎo wǒmen quántǐ gǎnxiè nǐ.,私は私たち全員を代表して感謝申し上げます。,使役文
246,帮助,助ける,bāngzhù,谢谢你们帮助我。,Xiè xie nǐmen bāngzhù wǒ．,私を助けてくださってありがとう。,動詞述語文
247,帮,助ける,bāng,我帮她做饭。,Wǒ bāng tā zuò fàn．,彼女がご飯を作るのを手伝う。,連動文
248,帮忙,助ける,bāngmáng,请给我帮忙。,Qǐng gěi wǒ bāngmáng．,どうか手助けしてください。,介詞“给”
249,停,停止する,tíng,停车！,Tíng chē！,車を停めて！,命令
250,停车,車を停める,tíngchē,这儿可以停车。,Zhèr kěyǐ tíng chē 。,ここは車を停めても大丈夫です。,助動詞“可以”
251,出国,出国する,chūguó,我们一起出国旅游。,Wǒmen yìqǐ chūguó lǙyóu.,私たちはいっしょに海外旅行に行きます。,連動文
252,午睡,昼寝する,wǔshuì,吃午饭后我常常午睡。,Chī wǔfàn hòu wǒ chángcháng wǔshuì．,お昼を食べた後私はよく昼寝をします。,動詞述語文
253,迟到,遅刻する,chídào,对不起，我迟到了。,Duìbuqǐ，wǒ chídào le．,すみません、遅れました。,動詞述語文
254,放假,休みになる,fàngjià,大学就要放假了。,Dàxué jiù yào fàngjià le 。,大学はもうすぐ休みだ。,“快要～了”
255,住,住む・泊まる,zhù,我们住在宿舍。,Wǒmen zhùzài sùshè．,私たちは寮に住んでいます。,結果補語
256,洗澡,入浴する,xǐzǎo,我不喜欢洗澡。,Wǒ bù xǐhuān xǐzǎo 。,私はお風呂が好きではない。,動詞述語文
257,打扫,掃除をする,dǎsǎo,他不喜欢打扫卫生。,Tā bù xǐhuan dǎsǎo wèishēng．,彼はそうじが好きではない。,動詞述語文
258,坏,壊れる,huài,我的电脑坏了。,Wǒ de diànnǎo huài le 。,私のパソコンは壊れた。,語気の“了”
259,收拾,片づける,shōushi,我把房间收拾一下。,Wǒ bǎ fángjiān shōushi yíxià 。,私は部屋をちょっと片づける。,“把”構文
260,用,使う,yòng,我用铅笔写字。,Wǒ yòng qiānbǐ xiě zì．,私は鉛筆で字を書く。,連動文
261,使用,用いる,shǐyòng,我们绝不首先使用核武器。,Wǒmen jué bù shǒuxiān shǐyòng héwǔqì．,私たちは先に核兵器を使用することは絶対にない。,否定の“不”と未然の“没”
262,开始,始める,kāishǐ,战斗是凌晨开始的。,Zhàndòu shì língchén kāishǐ de.,戦闘は明け方始まったのです。,“是～的”構文
263,完,終わる,wán,如果这话传出去，我就完了。,Rúguǒ zhè huà chuánchuqu,wǒ jiù wán le.,もしこの話が漏れたら僕は終わりだ。,関連詞と方向補語
264,回信,返信する,huíxìn,不必回信。,Búbì huíxìn.,返信は要りません。,
265,寄,郵送する,jì,我想给我奶奶寄信。,Wǒ xiǎng gěi wǒ nǎinai jì xìn.,おばあちゃんに手紙を出したい。,助動詞“想”と介詞“给”
266,借,①借りる　②貸す,jiè,请把这本书借给我。,Qǐng bǎ zhè běn shū jiègěi wǒ.,どうかこの本を貸してください。,“把”構文
267,听说,～だそうだ,tīngshūo,听说他对父母很孝顺。,Tīngshuō tā duì fùmǔ hěn xiàoshùn.,彼はとても親孝行だそうです。,介詞“对”
268,休息,休息する,xiūxi,你休息一会儿。,Nǐ xiūxi yìhuìr.,一休みしなさい。,“一会儿”
269,讨论,討論する,tǎolùn,我们该讨论费用问题了。,Wǒmen gāi tǎolùn fèiyòng wèntí le.,私たちは費用の問題を討論すべきだ。,助動詞“应该”
270,团结,団結する・仲がよい,tuánjié,我们必须加强团结。,Wǒmen bìxū jiāqiáng tuánjié．,私たちは団結を強めなければならない。,動詞述語文
271,实现,実現する,shíxiàn,终于实现了他的梦想。,Zhōngyú shíxiànle tā de mèngxiǎng．,とうとう彼の夢を実現した。,完了の“了”
272,改变,変わる・変える,gǎibiàn,情况不会改变。,Qíngkuàng bú huì gǎibiàn.,状況は変化しそうもない。,助動詞“会”
273,出差,出張する,chūchāi,公司叫我出差。,Gōngsī jiào wǒ chūchāi．,会社から出張を命じられる。,使役文と兼語文
274,打工,バイトする,dǎgōng,你也打工吗?,Nǐ yě dǎgōng ma?,あなたもバイトをしますか？,副詞“也”
275,挣,稼ぐ・必死になる,zhèng,我准备打工挣钱。,Wǒ zhǔnbèi dǎgōng zhèng qián.,私はバイトしてお金を稼ぐつもりだ。,連動文
276,出口,輸出する,chūkǒu,进出口贸易差额很大。,Jìn chūkǒu màoyì chāé hěn dà.,輸出入の貿易差額がとても大きい。,形容詞述語文
277,下课,授業が終わる,xiàkè,他们的学校八点上课，十一点半下课。,Tāmen dexuéxiào bādiǎn shàngkè，shíyīdiǎn bàn xiàkè.,彼らの学校は８時に授業が始まり、１１時半に授業が終わります。,動詞述語文
278,练习,練習する,liànxí,我练习发音。,Wǒ liànxí fāyīn．,私は発音の練習をする。,動詞述語文
279,考,試験をする・試験を受ける,kǎo,你考得怎么样?,Nǐ kǎode zěnmeyàng?,試験はどうでしたか？,疑問詞疑問文
280,记,①覚える　②記す,jì,你要记住他的名字。,Nǐ yào jìzhù tā de míngzi.,彼の名前を覚えておきなさい。,助動詞“要”
281,听写,書き取りをする,tīngxiě,老师让学生听写。,Lǎoshī ràng xuésheng tīngxiě.,先生は生徒に書き取りをやらせる。,使役文と兼語文
282,背,暗記する,bèi,我要背课文。,Wǒ yào bèi kèwén．,私はテキストの文章を暗記しなければなりません。,助動詞“要”
283,说明,説明する,shuōmíng,看看说明书上是怎样说的？,Kàn kan shuōmíngshū shang shì zěnyàng shuō de?,説明書にどう書いてあるのか見てごらん。,動詞の重ね型
284,进步,進歩する,jìnbù,你们汉语进步很快。,Nǐmen Hànyǔ jìnbù hěn kuài.,皆さんの中国語は進歩が速い。,主述述語文
285,画,描く,huà,我们一起画画儿吧。,Wǒmen yìqǐ huà huàr ba 。,一緒に絵を描きましょう。,動詞の重ね型
286,翻译,翻訳する・通訳する,fānyì,请把这篇文章翻译成汉语。,Qǐng bǎ zhè piān wénzhāng fānyìchéng Hànyǔ．,どうかこの文章を中国語に訳してください。,“把”構文
287,跳舞,ダンスをする,tiàowǔ,他陪同她去跳舞。,Tā péitóng tā qù tiàowǔ.,彼は彼女を伴ってダンスに行った。,連動文
288,旅游,旅行する,lǙyóu,我去北京旅游。,Wǒqù Běijīng lǙyóu．,私は北京に旅行に行く。,連動文
289,抽烟,タバコを吸う,chōuyān,这里不能抽烟。,Zhèli bù néng chōuyān.,ここは禁煙です。,助動詞“能”
290,跳,跳ぶ・踊る,tiào,我高兴得跳了起来。,Wǒ gāoxìngde tiàoleqilai．,私はうれしくて飛び上がった。,様態補語
291,散步,散歩する,sànbù,咱们散散步吧。,Zánmen sàn sanbù ba 。,散歩しましょう。,動詞の重ね型
292,滑雪,スキーをする,huáxuě,我喜欢滑雪。,Wǒ xǐhuan huáxuě．,私はスキーが好きだ。,動詞述語文
293,锻炼,鍛える,duànliàn,你要锻炼身体。,Nǐ yào duànliàn shēntǐ．,あなたは体を鍛えなくてはいけない。,助動詞“要”
294,感冒,風邪をひく,gǎnmào,我感冒了。,Wǒ gǎnmào le．,風邪をひいた。,完了の“了”
295,发烧,熱が出る,fāshāo,你发烧了吗?,Nǐ fāshāole ma?,熱はありますか？,完了の“了”
296,打针,注射する,dǎzhēn,打打针就好了。,Dǎ dǎzhēn jiù hǎo le．,注射すればすぐ良くなります。,副詞“就”
297,知道,知っている,zhīdào,谁知道我的手机在哪儿?,Shéi zhīdào wǒ de shǒujī zài nǎr?,私のケータイがどこにあるか誰か知ってますか？,疑問詞疑問文
